episode,total_reward,success,steps_taken
2406,-137.0,True,137
2407,-152.0,True,152
2408,-159.0,True,159
2409,-152.0,True,152
2410,-136.0,True,136
2411,-152.0,True,152
2412,-148.0,True,148
2413,-154.0,True,154
2414,-149.0,True,149
2415,-136.0,True,136
2416,-143.0,True,143
2417,-161.0,True,161
2418,-137.0,True,137
2419,-135.0,True,135
2420,-144.0,True,144
2421,-112.0,True,112
2422,-149.0,True,149
2423,-149.0,True,149
2424,-150.0,True,150
2425,-153.0,True,153
2426,-157.0,True,157
2427,-162.0,True,162
2428,-157.0,True,157
2429,-166.0,True,166
2430,-129.0,True,129
2431,-153.0,True,153
2432,-153.0,True,153
2433,-147.0,True,147
2434,-155.0,True,155
2435,-160.0,True,160
2436,-148.0,True,148
2437,-142.0,True,142
2438,-157.0,True,157
2439,-143.0,True,143
2440,-156.0,True,156
2441,-136.0,True,136
2442,-157.0,True,157
2443,-159.0,True,159
2444,-153.0,True,153
2445,-150.0,True,150
2446,-143.0,True,143
2447,-151.0,True,151
2448,-143.0,True,143
2449,-169.0,True,169
2450,-160.0,True,160
2451,-161.0,True,161
2452,-156.0,True,156
2453,-110.0,True,110
2454,-151.0,True,151
2455,-159.0,True,159
2456,-161.0,True,161
2457,-143.0,True,143
2458,-137.0,True,137
2459,-147.0,True,147
2460,-154.0,True,154
2461,-157.0,True,157
2462,-148.0,True,148
2463,-161.0,True,161
2464,-161.0,True,161
2465,-146.0,True,146
2466,-160.0,True,160
2467,-160.0,True,160
2468,-159.0,True,159
2469,-163.0,True,163
2470,-162.0,True,162
2471,-159.0,True,159
2472,-141.0,True,141
2473,-144.0,True,144
2474,-159.0,True,159
2475,-158.0,True,158
2476,-163.0,True,163
2477,-146.0,True,146
2478,-157.0,True,157
2479,-166.0,True,166
2480,-137.0,True,137
2481,-163.0,True,163
2482,-153.0,True,153
2483,-151.0,True,151
2484,-168.0,True,168
2485,-151.0,True,151
2486,-151.0,True,151
2487,-110.0,True,110
2488,-151.0,True,151
2489,-164.0,True,164
2490,-165.0,True,165
2491,-137.0,True,137
2492,-141.0,True,141
2493,-148.0,True,148
2494,-161.0,True,161
2495,-159.0,True,159
2496,-150.0,True,150
2497,-158.0,True,158
2498,-154.0,True,154
2499,-157.0,True,157
2500,-148.0,True,148
2501,-153.0,True,153
2502,-140.0,True,140
2503,-142.0,True,142
2504,-145.0,True,145
2505,-112.0,True,112
2506,-137.0,True,137
2507,-147.0,True,147
2508,-142.0,True,142
2509,-139.0,True,139
2510,-150.0,True,150
2511,-158.0,True,158
2512,-152.0,True,152
2513,-160.0,True,160
2514,-155.0,True,155
2515,-152.0,True,152
2516,-148.0,True,148
2517,-159.0,True,159
2518,-164.0,True,164
2519,-140.0,True,140
2520,-166.0,True,166
2521,-149.0,True,149
2522,-142.0,True,142
2523,-155.0,True,155
2524,-148.0,True,148
2525,-161.0,True,161
2526,-147.0,True,147
2527,-148.0,True,148
2528,-146.0,True,146
2529,-158.0,True,158
2530,-143.0,True,143
2531,-147.0,True,147
2532,-142.0,True,142
2533,-150.0,True,150
2534,-157.0,True,157
2535,-165.0,True,165
2536,-163.0,True,163
2537,-153.0,True,153
2538,-148.0,True,148
2539,-149.0,True,149
2540,-155.0,True,155
2541,-146.0,True,146
2542,-145.0,True,145
2543,-154.0,True,154
2544,-160.0,True,160
2545,-150.0,True,150
2546,-138.0,True,138
2547,-149.0,True,149
2548,-151.0,True,151
2549,-145.0,True,145
2550,-151.0,True,151
2551,-154.0,True,154
2552,-147.0,True,147
2553,-139.0,True,139
2554,-155.0,True,155
2555,-161.0,True,161
2556,-139.0,True,139
2557,-140.0,True,140
2558,-136.0,True,136
2559,-164.0,True,164
2560,-164.0,True,164
2561,-145.0,True,145
2562,-153.0,True,153
2563,-158.0,True,158
2564,-154.0,True,154
2565,-111.0,True,111
2566,-160.0,True,160
2567,-153.0,True,153
2568,-148.0,True,148
2569,-162.0,True,162
2570,-153.0,True,153
2571,-165.0,True,165
2572,-159.0,True,159
2573,-154.0,True,154
2574,-151.0,True,151
2575,-147.0,True,147
2576,-146.0,True,146
2577,-160.0,True,160
2578,-151.0,True,151
2579,-150.0,True,150
2580,-147.0,True,147
2581,-159.0,True,159
2582,-155.0,True,155
2583,-157.0,True,157
2584,-146.0,True,146
2585,-158.0,True,158
2586,-144.0,True,144
2587,-156.0,True,156
2588,-161.0,True,161
2589,-147.0,True,147
2590,-161.0,True,161
2591,-152.0,True,152
2592,-149.0,True,149
2593,-143.0,True,143
2594,-136.0,True,136
2595,-152.0,True,152
2596,-160.0,True,160
2597,-164.0,True,164
2598,-151.0,True,151
2599,-155.0,True,155
2600,-139.0,True,139
2601,-154.0,True,154
2602,-141.0,True,141
2603,-154.0,True,154
2604,-159.0,True,159
2605,-139.0,True,139
2606,-151.0,True,151
2607,-159.0,True,159
2608,-155.0,True,155
2609,-164.0,True,164
2610,-148.0,True,148
2611,-156.0,True,156
2612,-148.0,True,148
2613,-164.0,True,164
2614,-156.0,True,156
2615,-148.0,True,148
2616,-143.0,True,143
2617,-153.0,True,153
2618,-139.0,True,139
2619,-159.0,True,159
2620,-150.0,True,150
2621,-162.0,True,162
2622,-155.0,True,155
2623,-149.0,True,149
2624,-146.0,True,146
2625,-164.0,True,164
2626,-143.0,True,143
2627,-159.0,True,159
2628,-146.0,True,146
2629,-136.0,True,136
2630,-150.0,True,150
2631,-165.0,True,165
2632,-157.0,True,157
2633,-161.0,True,161
2634,-160.0,True,160
2635,-154.0,True,154
2636,-148.0,True,148
2637,-152.0,True,152
2638,-153.0,True,153
2639,-154.0,True,154
2640,-158.0,True,158
2641,-166.0,True,166
2642,-152.0,True,152
2643,-156.0,True,156
2644,-153.0,True,153
2645,-145.0,True,145
2646,-140.0,True,140
2647,-165.0,True,165
2648,-111.0,True,111
2649,-139.0,True,139
2650,-151.0,True,151
2651,-156.0,True,156
2652,-153.0,True,153
2653,-151.0,True,151
2654,-162.0,True,162
2655,-154.0,True,154
2656,-164.0,True,164
2657,-112.0,True,112
2658,-159.0,True,159
2659,-142.0,True,142
2660,-157.0,True,157
2661,-155.0,True,155
2662,-160.0,True,160
2663,-156.0,True,156
2664,-144.0,True,144
2665,-137.0,True,137
2666,-199.0,True,199
2667,-158.0,True,158
2668,-151.0,True,151
2669,-151.0,True,151
2670,-169.0,True,169
2671,-159.0,True,159
2672,-152.0,True,152
2673,-157.0,True,157
2674,-158.0,True,158
2675,-151.0,True,151
2676,-152.0,True,152
2677,-165.0,True,165
2678,-154.0,True,154
2679,-155.0,True,155
2680,-159.0,True,159
2681,-151.0,True,151
2682,-136.0,True,136
2683,-146.0,True,146
2684,-158.0,True,158
2685,-161.0,True,161
2686,-145.0,True,145
2687,-157.0,True,157
2688,-111.0,True,111
2689,-111.0,True,111
2690,-152.0,True,152
2691,-138.0,True,138
2692,-167.0,True,167
2693,-144.0,True,144
2694,-136.0,True,136
2695,-143.0,True,143
2696,-165.0,True,165
2697,-144.0,True,144
2698,-143.0,True,143
2699,-154.0,True,154
2700,-138.0,True,138
2701,-158.0,True,158
2702,-162.0,True,162
2703,-145.0,True,145
2704,-159.0,True,159
2705,-111.0,True,111
2706,-154.0,True,154
2707,-161.0,True,161
2708,-112.0,True,112
2709,-136.0,True,136
2710,-137.0,True,137
2711,-144.0,True,144
2712,-161.0,True,161
2713,-146.0,True,146
2714,-141.0,True,141
2715,-151.0,True,151
2716,-152.0,True,152
2717,-159.0,True,159
2718,-156.0,True,156
2719,-154.0,True,154
2720,-147.0,True,147
2721,-146.0,True,146
2722,-162.0,True,162
2723,-156.0,True,156
2724,-163.0,True,163
2725,-155.0,True,155
2726,-143.0,True,143
2727,-150.0,True,150
2728,-144.0,True,144
2729,-139.0,True,139
2730,-148.0,True,148
2731,-148.0,True,148
2732,-162.0,True,162
2733,-162.0,True,162
2734,-158.0,True,158
2735,-152.0,True,152
2736,-158.0,True,158
2737,-158.0,True,158
2738,-157.0,True,157
2739,-160.0,True,160
2740,-163.0,True,163
2741,-151.0,True,151
2742,-153.0,True,153
2743,-144.0,True,144
2744,-150.0,True,150
2745,-161.0,True,161
2746,-158.0,True,158
2747,-141.0,True,141
2748,-159.0,True,159
2749,-151.0,True,151
2750,-156.0,True,156
2751,-156.0,True,156
2752,-156.0,True,156
2753,-161.0,True,161
2754,-155.0,True,155
2755,-155.0,True,155
2756,-157.0,True,157
2757,-146.0,True,146
2758,-156.0,True,156
2759,-144.0,True,144
2760,-155.0,True,155
2761,-151.0,True,151
2762,-152.0,True,152
2763,-138.0,True,138
2764,-164.0,True,164
2765,-151.0,True,151
2766,-157.0,True,157
2767,-154.0,True,154
2768,-158.0,True,158
2769,-153.0,True,153
2770,-153.0,True,153
2771,-138.0,True,138
2772,-159.0,True,159
2773,-155.0,True,155
2774,-156.0,True,156
2775,-151.0,True,151
2776,-149.0,True,149
2777,-110.0,True,110
2778,-162.0,True,162
2779,-149.0,True,149
2780,-150.0,True,150
2781,-149.0,True,149
2782,-156.0,True,156
2783,-146.0,True,146
2784,-161.0,True,161
2785,-145.0,True,145
2786,-147.0,True,147
2787,-158.0,True,158
2788,-143.0,True,143
2789,-156.0,True,156
2790,-145.0,True,145
2791,-149.0,True,149
2792,-139.0,True,139
2793,-152.0,True,152
2794,-152.0,True,152
2795,-152.0,True,152
2796,-111.0,True,111
2797,-154.0,True,154
2798,-154.0,True,154
2799,-160.0,True,160
2800,-162.0,True,162
2801,-112.0,True,112
2802,-150.0,True,150
2803,-163.0,True,163
2804,-162.0,True,162
2805,-151.0,True,151
2806,-150.0,True,150
2807,-197.0,True,197
2808,-165.0,True,165
2809,-151.0,True,151
2810,-143.0,True,143
2811,-137.0,True,137
2812,-157.0,True,157
2813,-158.0,True,158
2814,-139.0,True,139
2815,-158.0,True,158
2816,-136.0,True,136
2817,-160.0,True,160
2818,-111.0,True,111
2819,-149.0,True,149
2820,-149.0,True,149
2821,-156.0,True,156
2822,-146.0,True,146
2823,-136.0,True,136
2824,-156.0,True,156
2825,-141.0,True,141
2826,-137.0,True,137
2827,-150.0,True,150
2828,-152.0,True,152
2829,-158.0,True,158
2830,-157.0,True,157
2831,-149.0,True,149
2832,-137.0,True,137
2833,-166.0,True,166
2834,-137.0,True,137
2835,-144.0,True,144
2836,-112.0,True,112
2837,-151.0,True,151
2838,-158.0,True,158
2839,-138.0,True,138
2840,-158.0,True,158
2841,-150.0,True,150
2842,-153.0,True,153
2843,-152.0,True,152
2844,-113.0,True,113
2845,-167.0,True,167
2846,-158.0,True,158
2847,-163.0,True,163
2848,-158.0,True,158
2849,-158.0,True,158
2850,-159.0,True,159
2851,-139.0,True,139
2852,-143.0,True,143
2853,-144.0,True,144
2854,-153.0,True,153
2855,-162.0,True,162
2856,-158.0,True,158
2857,-142.0,True,142
2858,-158.0,True,158
2859,-151.0,True,151
2860,-156.0,True,156
2861,-146.0,True,146
2862,-154.0,True,154
2863,-148.0,True,148
2864,-152.0,True,152
2865,-159.0,True,159
2866,-141.0,True,141
2867,-158.0,True,158
2868,-154.0,True,154
2869,-155.0,True,155
2870,-166.0,True,166
2871,-158.0,True,158
2872,-139.0,True,139
2873,-148.0,True,148
2874,-152.0,True,152
2875,-151.0,True,151
2876,-162.0,True,162
2877,-164.0,True,164
2878,-137.0,True,137
2879,-162.0,True,162
2880,-158.0,True,158
2881,-158.0,True,158
2882,-160.0,True,160
2883,-149.0,True,149
2884,-141.0,True,141
2885,-147.0,True,147
2886,-162.0,True,162
2887,-155.0,True,155
2888,-156.0,True,156
2889,-137.0,True,137
2890,-147.0,True,147
2891,-142.0,True,142
2892,-140.0,True,140
2893,-157.0,True,157
2894,-142.0,True,142
2895,-159.0,True,159
2896,-160.0,True,160
2897,-158.0,True,158
2898,-144.0,True,144
2899,-161.0,True,161
2900,-153.0,True,153
2901,-166.0,True,166
2902,-158.0,True,158
2903,-158.0,True,158
2904,-153.0,True,153
2905,-159.0,True,159
2906,-136.0,True,136
2907,-159.0,True,159
2908,-164.0,True,164
2909,-111.0,True,111
2910,-149.0,True,149
2911,-157.0,True,157
2912,-168.0,True,168
2913,-140.0,True,140
2914,-158.0,True,158
2915,-151.0,True,151
2916,-161.0,True,161
2917,-139.0,True,139
2918,-140.0,True,140
2919,-152.0,True,152
2920,-161.0,True,161
2921,-139.0,True,139
2922,-150.0,True,150
2923,-146.0,True,146
2924,-153.0,True,153
2925,-144.0,True,144
2926,-160.0,True,160
2927,-156.0,True,156
2928,-145.0,True,145
2929,-155.0,True,155
2930,-160.0,True,160
2931,-169.0,True,169
2932,-111.0,True,111
2933,-150.0,True,150
2934,-152.0,True,152
2935,-111.0,True,111
2936,-137.0,True,137
2937,-159.0,True,159
2938,-162.0,True,162
2939,-154.0,True,154
2940,-152.0,True,152
2941,-159.0,True,159
2942,-159.0,True,159
2943,-146.0,True,146
2944,-160.0,True,160
2945,-159.0,True,159
2946,-137.0,True,137
2947,-161.0,True,161
2948,-146.0,True,146
2949,-138.0,True,138
2950,-136.0,True,136
2951,-137.0,True,137
2952,-153.0,True,153
2953,-163.0,True,163
2954,-148.0,True,148
2955,-159.0,True,159
2956,-148.0,True,148
2957,-165.0,True,165
2958,-158.0,True,158
2959,-163.0,True,163
2960,-189.0,True,189
2961,-155.0,True,155
2962,-152.0,True,152
2963,-148.0,True,148
2964,-150.0,True,150
2965,-149.0,True,149
2966,-158.0,True,158
2967,-150.0,True,150
2968,-147.0,True,147
2969,-143.0,True,143
2970,-159.0,True,159
2971,-137.0,True,137
2972,-136.0,True,136
2973,-153.0,True,153
2974,-137.0,True,137
2975,-168.0,True,168
2976,-165.0,True,165
2977,-138.0,True,138
2978,-155.0,True,155
2979,-148.0,True,148
2980,-110.0,True,110
2981,-137.0,True,137
2982,-148.0,True,148
2983,-139.0,True,139
2984,-110.0,True,110
2985,-158.0,True,158
2986,-137.0,True,137
2987,-164.0,True,164
2988,-148.0,True,148
2989,-163.0,True,163
2990,-137.0,True,137
2991,-155.0,True,155
2992,-155.0,True,155
2993,-148.0,True,148
2994,-156.0,True,156
2995,-145.0,True,145
2996,-146.0,True,146
2997,-144.0,True,144
2998,-137.0,True,137
2999,-151.0,True,151
3000,-157.0,True,157
3001,-153.0,True,153
3002,-165.0,True,165
3003,-164.0,True,164
3004,-154.0,True,154
3005,-142.0,True,142
3006,-146.0,True,146
3007,-156.0,True,156
3008,-111.0,True,111
3009,-153.0,True,153
3010,-160.0,True,160
3011,-149.0,True,149
3012,-156.0,True,156
3013,-159.0,True,159
3014,-138.0,True,138
3015,-146.0,True,146
3016,-162.0,True,162
3017,-112.0,True,112
3018,-151.0,True,151
3019,-145.0,True,145
3020,-163.0,True,163
3021,-155.0,True,155
3022,-147.0,True,147
3023,-156.0,True,156
3024,-144.0,True,144
3025,-158.0,True,158
3026,-148.0,True,148
3027,-111.0,True,111
3028,-163.0,True,163
3029,-153.0,True,153
3030,-148.0,True,148
3031,-150.0,True,150
3032,-159.0,True,159
3033,-145.0,True,145
3034,-146.0,True,146
3035,-161.0,True,161
3036,-161.0,True,161
3037,-137.0,True,137
3038,-164.0,True,164
3039,-154.0,True,154
3040,-153.0,True,153
3041,-139.0,True,139
3042,-152.0,True,152
3043,-165.0,True,165
3044,-136.0,True,136
3045,-150.0,True,150
3046,-155.0,True,155
3047,-154.0,True,154
3048,-146.0,True,146
3049,-156.0,True,156
3050,-112.0,True,112
3051,-152.0,True,152
3052,-147.0,True,147
3053,-136.0,True,136
3054,-138.0,True,138
3055,-147.0,True,147
3056,-158.0,True,158
3057,-159.0,True,159
3058,-156.0,True,156
3059,-156.0,True,156
3060,-112.0,True,112
3061,-135.0,True,135
3062,-136.0,True,136
3063,-150.0,True,150
3064,-155.0,True,155
3065,-156.0,True,156
3066,-158.0,True,158
3067,-153.0,True,153
3068,-137.0,True,137
3069,-164.0,True,164
3070,-145.0,True,145
3071,-152.0,True,152
3072,-161.0,True,161
3073,-160.0,True,160
3074,-145.0,True,145
3075,-140.0,True,140
3076,-145.0,True,145
3077,-145.0,True,145
3078,-147.0,True,147
3079,-145.0,True,145
3080,-158.0,True,158
3081,-157.0,True,157
3082,-150.0,True,150
3083,-163.0,True,163
3084,-167.0,True,167
3085,-155.0,True,155
3086,-166.0,True,166
3087,-152.0,True,152
3088,-151.0,True,151
3089,-160.0,True,160
3090,-160.0,True,160
3091,-155.0,True,155
3092,-161.0,True,161
3093,-157.0,True,157
3094,-157.0,True,157
3095,-153.0,True,153
3096,-112.0,True,112
3097,-153.0,True,153
3098,-141.0,True,141
3099,-148.0,True,148
3100,-136.0,True,136
3101,-160.0,True,160
3102,-138.0,True,138
3103,-152.0,True,152
3104,-147.0,True,147
3105,-161.0,True,161
3106,-158.0,True,158
3107,-160.0,True,160
3108,-140.0,True,140
3109,-152.0,True,152
3110,-159.0,True,159
3111,-157.0,True,157
3112,-148.0,True,148
3113,-158.0,True,158
3114,-158.0,True,158
3115,-146.0,True,146
3116,-158.0,True,158
3117,-156.0,True,156
3118,-142.0,True,142
3119,-155.0,True,155
3120,-149.0,True,149
3121,-148.0,True,148
3122,-137.0,True,137
3123,-159.0,True,159
3124,-152.0,True,152
3125,-157.0,True,157
3126,-147.0,True,147
3127,-163.0,True,163
3128,-154.0,True,154
3129,-152.0,True,152
3130,-143.0,True,143
3131,-155.0,True,155
3132,-137.0,True,137
3133,-157.0,True,157
3134,-144.0,True,144
3135,-137.0,True,137
3136,-148.0,True,148
3137,-156.0,True,156
3138,-159.0,True,159
3139,-156.0,True,156
3140,-145.0,True,145
3141,-148.0,True,148
3142,-143.0,True,143
3143,-137.0,True,137
3144,-143.0,True,143
3145,-153.0,True,153
3146,-138.0,True,138
3147,-162.0,True,162
3148,-136.0,True,136
3149,-157.0,True,157
3150,-153.0,True,153
3151,-152.0,True,152
3152,-148.0,True,148
3153,-162.0,True,162
3154,-151.0,True,151
3155,-163.0,True,163
3156,-149.0,True,149
3157,-154.0,True,154
3158,-163.0,True,163
3159,-151.0,True,151
3160,-155.0,True,155
3161,-162.0,True,162
3162,-150.0,True,150
3163,-153.0,True,153
3164,-146.0,True,146
3165,-136.0,True,136
3166,-152.0,True,152
3167,-160.0,True,160
3168,-148.0,True,148
3169,-147.0,True,147
3170,-158.0,True,158
3171,-149.0,True,149
3172,-163.0,True,163
3173,-157.0,True,157
3174,-152.0,True,152
3175,-141.0,True,141
3176,-150.0,True,150
3177,-151.0,True,151
3178,-141.0,True,141
3179,-158.0,True,158
3180,-144.0,True,144
3181,-154.0,True,154
3182,-112.0,True,112
3183,-158.0,True,158
3184,-136.0,True,136
3185,-158.0,True,158
3186,-158.0,True,158
3187,-156.0,True,156
3188,-155.0,True,155
3189,-153.0,True,153
3190,-137.0,True,137
3191,-147.0,True,147
3192,-161.0,True,161
3193,-153.0,True,153
3194,-157.0,True,157
3195,-140.0,True,140
3196,-160.0,True,160
3197,-143.0,True,143
3198,-153.0,True,153
3199,-160.0,True,160
3200,-138.0,True,138
3201,-160.0,True,160
3202,-139.0,True,139
3203,-154.0,True,154
3204,-111.0,True,111
3205,-148.0,True,148
3206,-137.0,True,137
3207,-151.0,True,151
3208,-157.0,True,157
3209,-165.0,True,165
3210,-164.0,True,164
3211,-162.0,True,162
3212,-150.0,True,150
3213,-164.0,True,164
3214,-157.0,True,157
3215,-160.0,True,160
3216,-151.0,True,151
3217,-165.0,True,165
3218,-146.0,True,146
3219,-161.0,True,161
3220,-156.0,True,156
3221,-159.0,True,159
3222,-141.0,True,141
3223,-169.0,True,169
3224,-157.0,True,157
3225,-156.0,True,156
3226,-157.0,True,157
3227,-147.0,True,147
3228,-150.0,True,150
3229,-155.0,True,155
3230,-152.0,True,152
3231,-148.0,True,148
3232,-150.0,True,150
3233,-152.0,True,152
3234,-164.0,True,164
3235,-143.0,True,143
3236,-163.0,True,163
3237,-148.0,True,148
3238,-158.0,True,158
3239,-139.0,True,139
3240,-147.0,True,147
3241,-138.0,True,138
3242,-121.0,True,121
3243,-163.0,True,163
3244,-159.0,True,159
3245,-146.0,True,146
3246,-143.0,True,143
3247,-144.0,True,144
3248,-163.0,True,163
3249,-157.0,True,157
3250,-146.0,True,146
3251,-149.0,True,149
3252,-155.0,True,155
3253,-146.0,True,146
3254,-158.0,True,158
3255,-156.0,True,156
3256,-158.0,True,158
3257,-153.0,True,153
3258,-153.0,True,153
3259,-148.0,True,148
3260,-147.0,True,147
3261,-163.0,True,163
3262,-158.0,True,158
3263,-147.0,True,147
3264,-139.0,True,139
3265,-140.0,True,140
3266,-158.0,True,158
3267,-150.0,True,150
3268,-155.0,True,155
3269,-143.0,True,143
3270,-149.0,True,149
3271,-152.0,True,152
3272,-157.0,True,157
3273,-157.0,True,157
3274,-137.0,True,137
3275,-156.0,True,156
3276,-147.0,True,147
3277,-156.0,True,156
3278,-158.0,True,158
3279,-155.0,True,155
3280,-111.0,True,111
3281,-154.0,True,154
3282,-148.0,True,148
3283,-156.0,True,156
3284,-138.0,True,138
3285,-164.0,True,164
3286,-156.0,True,156
3287,-161.0,True,161
3288,-157.0,True,157
3289,-158.0,True,158
3290,-138.0,True,138
3291,-159.0,True,159
3292,-159.0,True,159
3293,-163.0,True,163
3294,-150.0,True,150
3295,-160.0,True,160
3296,-138.0,True,138
3297,-162.0,True,162
3298,-142.0,True,142
3299,-155.0,True,155
3300,-142.0,True,142
3301,-164.0,True,164
3302,-154.0,True,154
3303,-166.0,True,166
3304,-160.0,True,160
3305,-147.0,True,147
3306,-159.0,True,159
3307,-153.0,True,153
3308,-165.0,True,165
3309,-153.0,True,153
3310,-156.0,True,156
3311,-159.0,True,159
3312,-156.0,True,156
3313,-161.0,True,161
3314,-158.0,True,158
3315,-161.0,True,161
3316,-136.0,True,136
3317,-156.0,True,156
3318,-166.0,True,166
3319,-154.0,True,154
3320,-153.0,True,153
3321,-138.0,True,138
3322,-158.0,True,158
3323,-153.0,True,153
3324,-151.0,True,151
3325,-111.0,True,111
3326,-155.0,True,155
3327,-154.0,True,154
3328,-150.0,True,150
3329,-159.0,True,159
3330,-161.0,True,161
3331,-111.0,True,111
3332,-159.0,True,159
3333,-162.0,True,162
3334,-159.0,True,159
3335,-156.0,True,156
3336,-137.0,True,137
3337,-165.0,True,165
3338,-111.0,True,111
3339,-145.0,True,145
3340,-163.0,True,163
3341,-166.0,True,166
3342,-136.0,True,136
3343,-165.0,True,165
3344,-159.0,True,159
3345,-157.0,True,157
3346,-148.0,True,148
3347,-156.0,True,156
3348,-151.0,True,151
3349,-142.0,True,142
3350,-158.0,True,158
3351,-142.0,True,142
3352,-149.0,True,149
3353,-149.0,True,149
3354,-143.0,True,143
3355,-137.0,True,137
3356,-142.0,True,142
3357,-160.0,True,160
3358,-160.0,True,160
3359,-158.0,True,158
3360,-155.0,True,155
3361,-151.0,True,151
3362,-143.0,True,143
3363,-152.0,True,152
3364,-136.0,True,136
3365,-162.0,True,162
3366,-166.0,True,166
3367,-136.0,True,136
3368,-148.0,True,148
3369,-167.0,True,167
3370,-153.0,True,153
3371,-155.0,True,155
3372,-156.0,True,156
3373,-162.0,True,162
3374,-148.0,True,148
3375,-142.0,True,142
3376,-147.0,True,147
3377,-157.0,True,157
3378,-160.0,True,160
3379,-142.0,True,142
3380,-157.0,True,157
3381,-159.0,True,159
3382,-163.0,True,163
3383,-155.0,True,155
3384,-145.0,True,145
3385,-160.0,True,160
3386,-171.0,True,171
3387,-156.0,True,156
3388,-152.0,True,152
3389,-143.0,True,143
3390,-151.0,True,151
3391,-163.0,True,163
3392,-165.0,True,165
3393,-170.0,True,170
3394,-158.0,True,158
3395,-156.0,True,156
3396,-153.0,True,153
3397,-147.0,True,147
3398,-159.0,True,159
3399,-163.0,True,163
3400,-157.0,True,157
3401,-150.0,True,150
3402,-170.0,True,170
3403,-158.0,True,158
3404,-159.0,True,159
3405,-160.0,True,160
3406,-161.0,True,161
3407,-155.0,True,155
3408,-159.0,True,159
3409,-137.0,True,137
3410,-146.0,True,146
3411,-151.0,True,151
3412,-165.0,True,165
3413,-156.0,True,156
3414,-164.0,True,164
3415,-148.0,True,148
3416,-149.0,True,149
3417,-161.0,True,161
3418,-164.0,True,164
3419,-151.0,True,151
3420,-137.0,True,137
3421,-155.0,True,155
3422,-153.0,True,153
3423,-162.0,True,162
3424,-139.0,True,139
3425,-139.0,True,139
3426,-161.0,True,161
3427,-151.0,True,151
3428,-163.0,True,163
3429,-155.0,True,155
3430,-168.0,True,168
3431,-149.0,True,149
3432,-157.0,True,157
3433,-154.0,True,154
3434,-149.0,True,149
3435,-145.0,True,145
3436,-158.0,True,158
3437,-152.0,True,152
3438,-164.0,True,164
3439,-138.0,True,138
3440,-167.0,True,167
3441,-152.0,True,152
3442,-150.0,True,150
3443,-145.0,True,145
3444,-155.0,True,155
3445,-142.0,True,142
3446,-166.0,True,166
3447,-158.0,True,158
3448,-158.0,True,158
3449,-148.0,True,148
3450,-156.0,True,156
3451,-164.0,True,164
3452,-148.0,True,148
3453,-162.0,True,162
3454,-157.0,True,157
3455,-124.0,True,124
3456,-146.0,True,146
3457,-159.0,True,159
3458,-152.0,True,152
3459,-160.0,True,160
3460,-148.0,True,148
3461,-164.0,True,164
3462,-144.0,True,144
3463,-158.0,True,158
3464,-162.0,True,162
3465,-161.0,True,161
3466,-151.0,True,151
3467,-153.0,True,153
3468,-111.0,True,111
3469,-151.0,True,151
3470,-136.0,True,136
3471,-155.0,True,155
3472,-158.0,True,158
3473,-151.0,True,151
3474,-150.0,True,150
3475,-139.0,True,139
3476,-156.0,True,156
3477,-154.0,True,154
3478,-147.0,True,147
3479,-145.0,True,145
3480,-149.0,True,149
3481,-157.0,True,157
3482,-157.0,True,157
3483,-164.0,True,164
3484,-152.0,True,152
3485,-157.0,True,157
3486,-156.0,True,156
3487,-161.0,True,161
3488,-111.0,True,111
3489,-156.0,True,156
3490,-151.0,True,151
3491,-141.0,True,141
3492,-149.0,True,149
3493,-143.0,True,143
3494,-152.0,True,152
3495,-145.0,True,145
3496,-113.0,True,113
3497,-148.0,True,148
3498,-136.0,True,136
3499,-146.0,True,146
3500,-152.0,True,152
3501,-148.0,True,148
3502,-110.0,True,110
3503,-145.0,True,145
3504,-155.0,True,155
3505,-146.0,True,146
3506,-147.0,True,147
3507,-139.0,True,139
3508,-156.0,True,156
3509,-152.0,True,152
3510,-150.0,True,150
3511,-137.0,True,137
3512,-146.0,True,146
3513,-143.0,True,143
3514,-152.0,True,152
3515,-136.0,True,136
3516,-144.0,True,144
3517,-155.0,True,155
3518,-143.0,True,143
3519,-145.0,True,145
3520,-136.0,True,136
3521,-161.0,True,161
3522,-160.0,True,160
3523,-157.0,True,157
3524,-110.0,True,110
3525,-146.0,True,146
3526,-136.0,True,136
3527,-160.0,True,160
3528,-158.0,True,158
3529,-152.0,True,152
3530,-116.0,True,116
3531,-157.0,True,157
3532,-157.0,True,157
3533,-151.0,True,151
3534,-154.0,True,154
3535,-150.0,True,150
3536,-148.0,True,148
3537,-112.0,True,112
3538,-136.0,True,136
3539,-145.0,True,145
3540,-147.0,True,147
3541,-112.0,True,112
3542,-140.0,True,140
3543,-156.0,True,156
3544,-155.0,True,155
3545,-138.0,True,138
3546,-153.0,True,153
3547,-145.0,True,145
3548,-163.0,True,163
3549,-147.0,True,147
3550,-157.0,True,157
3551,-149.0,True,149
3552,-146.0,True,146
3553,-146.0,True,146
3554,-149.0,True,149
3555,-140.0,True,140
3556,-141.0,True,141
3557,-158.0,True,158
3558,-151.0,True,151
3559,-140.0,True,140
3560,-147.0,True,147
3561,-154.0,True,154
3562,-149.0,True,149
3563,-154.0,True,154
3564,-156.0,True,156
3565,-110.0,True,110
3566,-152.0,True,152
3567,-152.0,True,152
3568,-149.0,True,149
3569,-147.0,True,147
3570,-143.0,True,143
